"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"prop_switch_y"
13	0.57376660341556	21	24	"diabetes-vid"	0.375
14	0.562381404174573	21	24	"diabetes-vid"	0.375
15	0.479862646956117	17	24	"diabetes-vid"	0.375
16	0.506805970149254	19	24	"diabetes-vid"	0.375
17	0.533582089552239	17	24	"diabetes-vid"	0.375
18	0.577205882352941	17	24	"diabetes-vid"	0.375
19	0.557617532697066	19	24	"diabetes-vid"	0.375
20	0.578125	20	24	"diabetes-vid"	0.375
21	0.529727950855638	19	24	"diabetes-vid"	0.375
22	0.525782795949249	16	24	"diabetes-vid"	0.375
23	0.545970149253731	19	24	"diabetes-vid"	0.375
24	0.527343261168815	15	24	"diabetes-vid"	0.375
25	0.537124438816623	22	24	"diabetes-vid"	0.375
26	0.526178660049628	19	24	"diabetes-vid"	0.375
27	0.516840607210626	17	24	"diabetes-vid"	0.375
28	0.580799515445185	20	24	"diabetes-vid"	0.375
29	0.539059738423471	16	24	"diabetes-vid"	0.375
30	0.600744416873449	21	24	"diabetes-vid"	0.375
1	0.515625	21	25	"diabetes-vid"	0.375
2	0.527027027027027	19	25	"diabetes-vid"	0.375
3	0.593567251461988	20	25	"diabetes-vid"	0.375
4	0.592228757352021	21	25	"diabetes-vid"	0.375
5	0.5703125	17	25	"diabetes-vid"	0.375
6	0.559915164369035	19	25	"diabetes-vid"	0.375
7	0.550578703703704	25	25	"diabetes-vid"	0.375
8	0.555474452554744	21	25	"diabetes-vid"	0.375
9	0.542424242424242	22	25	"diabetes-vid"	0.375
10	0.521873568483738	19	25	"diabetes-vid"	0.375
11	0.515199637023594	17	25	"diabetes-vid"	0.375
12	0.535414841696909	20	25	"diabetes-vid"	0.375
13	0.5703125	19	25	"diabetes-vid"	0.375
14	0.48056206088993	15	25	"diabetes-vid"	0.375
15	0.566378066378066	19	25	"diabetes-vid"	0.375
16	0.593181818181818	15	25	"diabetes-vid"	0.375
17	0.494529914529915	20	25	"diabetes-vid"	0.375
18	0.589105339105339	21	25	"diabetes-vid"	0.375
19	0.559032123487693	17	25	"diabetes-vid"	0.375
20	0.486129618413083	19	25	"diabetes-vid"	0.375
21	0.544733044733045	19	25	"diabetes-vid"	0.375
22	0.492377188029362	18	25	"diabetes-vid"	0.375
23	0.514389317370784	22	25	"diabetes-vid"	0.375
24	0.550547896783316	17	25	"diabetes-vid"	0.375
25	0.516487859966121	21	25	"diabetes-vid"	0.375
26	0.521744397334948	19	25	"diabetes-vid"	0.375
27	0.52734375	18	25	"diabetes-vid"	0.375
28	0.536762106751502	17	25	"diabetes-vid"	0.375
29	0.593194029850746	21	25	"diabetes-vid"	0.375
30	0.521969696969697	22	25	"diabetes-vid"	0.375
1	0.593434343434343	20	26	"diabetes-vid"	0.375
2	0.533681214421252	18	26	"diabetes-vid"	0.375
3	0.502583979328165	16	26	"diabetes-vid"	0.375
4	0.567921742340347	19	26	"diabetes-vid"	0.375
5	0.523593466424682	21	26	"diabetes-vid"	0.375
6	0.521744397334948	16	26	"diabetes-vid"	0.375
7	0.552826510721248	15	26	"diabetes-vid"	0.375
8	0.523448773448773	20	26	"diabetes-vid"	0.375
9	0.536435786435786	24	26	"diabetes-vid"	0.375
10	0.534722222222222	20	26	"diabetes-vid"	0.375
11	0.574407917992223	19	26	"diabetes-vid"	0.375
12	0.488204306000916	26	26	"diabetes-vid"	0.375
13	0.489050181454136	21	26	"diabetes-vid"	0.375
14	0.614507462686567	18	26	"diabetes-vid"	0.375
15	0.515625	20	26	"diabetes-vid"	0.375
16	0.534282253179891	19	26	"diabetes-vid"	0.375
17	0.50402576489533	20	26	"diabetes-vid"	0.375
18	0.55632318501171	17	26	"diabetes-vid"	0.375
19	0.519243022811265	26	26	"diabetes-vid"	0.375
20	0.513888888888889	17	26	"diabetes-vid"	0.375
21	0.503030303030303	20	26	"diabetes-vid"	0.375
22	0.541508538899431	23	26	"diabetes-vid"	0.375
23	0.528462998102467	15	26	"diabetes-vid"	0.375
24	0.505952380952381	26	26	"diabetes-vid"	0.375
25	0.50017094017094	18	26	"diabetes-vid"	0.375
26	0.518037518037518	17	26	"diabetes-vid"	0.375
27	0.536768149882904	13	26	"diabetes-vid"	0.375
28	0.530555555555556	17	26	"diabetes-vid"	0.375
29	0.512024736601008	17	26	"diabetes-vid"	0.375
30	0.458333333333333	19	26	"diabetes-vid"	0.375
1	0.569590643274854	16	27	"diabetes-vid"	0.375
2	0.484848484848485	16	27	"diabetes-vid"	0.375
3	0.509782207456626	21	27	"diabetes-vid"	0.375
4	0.592778607302837	15	27	"diabetes-vid"	0.375
5	0.552678571428571	20	27	"diabetes-vid"	0.375
6	0.503711558854719	16	27	"diabetes-vid"	0.375
7	0.51943793911007	24	27	"diabetes-vid"	0.375
8	0.513157894736842	15	27	"diabetes-vid"	0.375
9	0.578282828282828	19	27	"diabetes-vid"	0.375
10	0.516510538641686	18	27	"diabetes-vid"	0.375
11	0.572727272727273	20	27	"diabetes-vid"	0.375
12	0.592284976005906	16	27	"diabetes-vid"	0.375
13	0.565277777777778	16	27	"diabetes-vid"	0.375
14	0.581831119544592	26	27	"diabetes-vid"	0.375
15	0.556861832149924	17	27	"diabetes-vid"	0.375
16	0.511910215300046	19	27	"diabetes-vid"	0.375
17	0.515178571428571	21	27	"diabetes-vid"	0.375
18	0.627134724857685	19	27	"diabetes-vid"	0.375
19	0.500721500721501	18	27	"diabetes-vid"	0.375
20	0.533096655978012	18	27	"diabetes-vid"	0.375
21	0.424107142857143	20	27	"diabetes-vid"	0.375
22	0.552377115229653	21	27	"diabetes-vid"	0.375
23	0.545775892541534	18	27	"diabetes-vid"	0.375
24	0.596491228070175	20	27	"diabetes-vid"	0.375
25	0.55703211517165	25	27	"diabetes-vid"	0.375
26	0.482249198350893	16	27	"diabetes-vid"	0.375
27	0.483870967741935	19	27	"diabetes-vid"	0.375
28	0.516955223880597	18	27	"diabetes-vid"	0.375
29	0.561025641025641	15	27	"diabetes-vid"	0.375
30	0.539950372208437	18	27	"diabetes-vid"	0.375
1	0.484955223880597	21	28	"diabetes-vid"	0.375
2	0.559722222222222	17	28	"diabetes-vid"	0.375
3	0.526226529376136	20	28	"diabetes-vid"	0.375
4	0.582186907020873	28	28	"diabetes-vid"	0.375
5	0.527748320961471	18	28	"diabetes-vid"	0.375
6	0.486842105263158	14	28	"diabetes-vid"	0.375
7	0.525101513473606	17	28	"diabetes-vid"	0.375
8	0.626044821320412	21	28	"diabetes-vid"	0.375
9	0.534271284271284	17	28	"diabetes-vid"	0.375
10	0.508000460458156	18	28	"diabetes-vid"	0.375
11	0.5807962529274	17	28	"diabetes-vid"	0.375
12	0.583957845433255	19	28	"diabetes-vid"	0.375
13	0.50865671641791	26	28	"diabetes-vid"	0.375
14	0.540692989524577	20	28	"diabetes-vid"	0.375
15	0.531281761716544	25	28	"diabetes-vid"	0.375
16	0.513194029850746	19	28	"diabetes-vid"	0.375
17	0.478162933299962	17	28	"diabetes-vid"	0.375
18	0.585137085137085	17	28	"diabetes-vid"	0.375
19	0.566507462686567	17	28	"diabetes-vid"	0.375
20	0.551891174518912	22	28	"diabetes-vid"	0.375
21	0.534722222222222	22	28	"diabetes-vid"	0.375
22	0.51926475786497	20	28	"diabetes-vid"	0.375
23	0.5078125	18	28	"diabetes-vid"	0.375
24	0.587692307692308	14	28	"diabetes-vid"	0.375
25	0.480679156908665	20	28	"diabetes-vid"	0.375
26	0.561682573347473	20	28	"diabetes-vid"	0.375
27	0.6021409455843	17	28	"diabetes-vid"	0.375
28	0.527046866177301	19	28	"diabetes-vid"	0.375
29	0.54277129727819	19	28	"diabetes-vid"	0.375
30	0.589784376104631	20	28	"diabetes-vid"	0.375
1	0.571797711332595	28	29	"diabetes-vid"	0.375
2	0.545781637717122	23	29	"diabetes-vid"	0.375
3	0.573611111111111	21	29	"diabetes-vid"	0.375
4	0.53373712901272	19	29	"diabetes-vid"	0.375
5	0.490512333965844	27	29	"diabetes-vid"	0.375
6	0.459203036053131	18	29	"diabetes-vid"	0.375
7	0.494548758328286	27	29	"diabetes-vid"	0.375
8	0.564935064935065	19	29	"diabetes-vid"	0.375
9	0.525210084033613	27	29	"diabetes-vid"	0.375
10	0.498485766202302	18	29	"diabetes-vid"	0.375
11	0.543052109181141	16	29	"diabetes-vid"	0.375
12	0.553156146179402	16	29	"diabetes-vid"	0.375
13	0.553058752271351	25	29	"diabetes-vid"	0.375
14	0.544145199063232	15	29	"diabetes-vid"	0.375
15	0.498983625070582	13	29	"diabetes-vid"	0.375
16	0.50836098208361	15	29	"diabetes-vid"	0.375
17	0.54371097234612	15	29	"diabetes-vid"	0.375
18	0.604651162790698	24	29	"diabetes-vid"	0.375
19	0.588472485768501	17	29	"diabetes-vid"	0.375
20	0.504983388704319	15	29	"diabetes-vid"	0.375
21	0.564455569461827	19	29	"diabetes-vid"	0.375
22	0.569672131147541	16	29	"diabetes-vid"	0.375
23	0.507086614173228	21	29	"diabetes-vid"	0.375
24	0.53151364764268	15	29	"diabetes-vid"	0.375
25	0.507692307692308	19	29	"diabetes-vid"	0.375
26	0.617382054811663	16	29	"diabetes-vid"	0.375
27	0.506053268765133	17	29	"diabetes-vid"	0.375
28	0.527044776119403	15	29	"diabetes-vid"	0.375
29	0.54293297942933	19	29	"diabetes-vid"	0.375
30	0.506206088992974	15	29	"diabetes-vid"	0.375
1	0.537855844942459	18	30	"diabetes-vid"	0.375
2	0.518130539887188	17	30	"diabetes-vid"	0.375
3	0.483101150817686	20	30	"diabetes-vid"	0.375
4	0.556802565277142	23	30	"diabetes-vid"	0.375
5	0.513386101734373	16	30	"diabetes-vid"	0.375
6	0.517447306791569	14	30	"diabetes-vid"	0.375
7	0.617114820950682	20	30	"diabetes-vid"	0.375
8	0.525782795949249	17	30	"diabetes-vid"	0.375
9	0.485796521086222	17	30	"diabetes-vid"	0.375
10	0.540322580645161	14	30	"diabetes-vid"	0.375
11	0.5659642693541	18	30	"diabetes-vid"	0.375
12	0.481416593667876	15	30	"diabetes-vid"	0.375
13	0.501443001443001	16	30	"diabetes-vid"	0.375
14	0.575	18	30	"diabetes-vid"	0.375
15	0.481265508684864	18	30	"diabetes-vid"	0.375
16	0.504743833017078	17	30	"diabetes-vid"	0.375
17	0.571836228287841	18	30	"diabetes-vid"	0.375
18	0.591546696197859	17	30	"diabetes-vid"	0.375
19	0.588119402985075	22	30	"diabetes-vid"	0.375
20	0.514429683921209	16	30	"diabetes-vid"	0.375
21	0.598484848484849	19	30	"diabetes-vid"	0.375
22	0.559444158517756	16	30	"diabetes-vid"	0.375
23	0.535524920466596	21	30	"diabetes-vid"	0.375
24	0.533407161314138	23	30	"diabetes-vid"	0.375
25	0.488335100742312	16	30	"diabetes-vid"	0.375
26	0.521584440227704	18	30	"diabetes-vid"	0.375
27	0.525090727067951	19	30	"diabetes-vid"	0.375
28	0.485768500948767	26	30	"diabetes-vid"	0.375
29	0.612554112554113	24	30	"diabetes-vid"	0.375
30	0.495557502189964	23	30	"diabetes-vid"	0.375
1	0.514180672268908	1	1	"diabetes-vid"	0.4
2	0.706709956709957	1	1	"diabetes-vid"	0.4
3	0.541421599299212	1	1	"diabetes-vid"	0.4
4	0.491282051282051	1	1	"diabetes-vid"	0.4
5	0.603270745003028	1	1	"diabetes-vid"	0.4
6	0.473484848484849	1	1	"diabetes-vid"	0.4
7	0.681060606060606	1	1	"diabetes-vid"	0.4
8	0.560530773574252	1	1	"diabetes-vid"	0.4
9	0.530587522713507	1	1	"diabetes-vid"	0.4
10	0.5	0	1	"diabetes-vid"	0.4
11	0.659454191033138	1	1	"diabetes-vid"	0.4
12	0.608782201405152	1	1	"diabetes-vid"	0.4
13	0.551745713928169	1	1	"diabetes-vid"	0.4
14	0.531410336628707	1	1	"diabetes-vid"	0.4
15	0.629734085414988	1	1	"diabetes-vid"	0.4
16	0.650669068450849	1	1	"diabetes-vid"	0.4
17	0.5	0	1	"diabetes-vid"	0.4
18	0.561111111111111	1	1	"diabetes-vid"	0.4
19	0.465657177468201	1	1	"diabetes-vid"	0.4
20	0.5	0	1	"diabetes-vid"	0.4
21	0.576614750343564	1	1	"diabetes-vid"	0.4
22	0.739307175680452	1	1	"diabetes-vid"	0.4
23	0.63671875	1	1	"diabetes-vid"	0.4
24	0.536527514231499	1	1	"diabetes-vid"	0.4
25	0.5	0	1	"diabetes-vid"	0.4
26	0.634848484848485	1	1	"diabetes-vid"	0.4
27	0.514285714285714	1	1	"diabetes-vid"	0.4
28	0.643779992617202	1	1	"diabetes-vid"	0.4
29	0.646214415505754	1	1	"diabetes-vid"	0.4
30	0.741596638655462	1	1	"diabetes-vid"	0.4
1	0.6817626953125	2	2	"diabetes-vid"	0.4
2	0.692505854800937	2	2	"diabetes-vid"	0.4
3	0.64884246188594	2	2	"diabetes-vid"	0.4
4	0.736835863377609	2	2	"diabetes-vid"	0.4
5	0.636014433709696	2	2	"diabetes-vid"	0.4
6	0.634746268656716	2	2	"diabetes-vid"	0.4
7	0.689922480620155	2	2	"diabetes-vid"	0.4
8	0.650146484375	2	2	"diabetes-vid"	0.4
9	0.477229601518027	2	2	"diabetes-vid"	0.4
10	0.709230769230769	2	2	"diabetes-vid"	0.4
11	0.567161541180629	1	2	"diabetes-vid"	0.4
12	0.674383681641847	2	2	"diabetes-vid"	0.4
13	0.669093760501848	2	2	"diabetes-vid"	0.4
14	0.512877492877493	2	2	"diabetes-vid"	0.4
15	0.724216524216524	2	2	"diabetes-vid"	0.4
16	0.676226551226551	2	2	"diabetes-vid"	0.4
17	0.696850393700787	2	2	"diabetes-vid"	0.4
18	0.708903694730466	2	2	"diabetes-vid"	0.4
19	0.548920777988615	2	2	"diabetes-vid"	0.4
20	0.610684837379753	2	2	"diabetes-vid"	0.4
21	0.747001817080557	1	2	"diabetes-vid"	0.4
22	0.663354037267081	2	2	"diabetes-vid"	0.4
23	0.683119560238204	2	2	"diabetes-vid"	0.4
24	0.586078454196252	2	2	"diabetes-vid"	0.4
25	0.701463700234192	2	2	"diabetes-vid"	0.4
26	0.667516248247738	2	2	"diabetes-vid"	0.4
27	0.570440108892922	2	2	"diabetes-vid"	0.4
28	0.56515319306017	2	2	"diabetes-vid"	0.4
29	0.5228889943074	2	2	"diabetes-vid"	0.4
30	0.697651663405088	2	2	"diabetes-vid"	0.4
1	0.538662239089184	3	3	"diabetes-vid"	0.4
2	0.621388281339933	3	3	"diabetes-vid"	0.4
3	0.737579401088929	3	3	"diabetes-vid"	0.4
4	0.693095093882495	3	3	"diabetes-vid"	0.4
5	0.545658065276305	3	3	"diabetes-vid"	0.4
6	0.658128908128908	3	3	"diabetes-vid"	0.4
7	0.597703222703223	3	3	"diabetes-vid"	0.4
8	0.560365275142315	3	3	"diabetes-vid"	0.4
9	0.697516656571775	3	3	"diabetes-vid"	0.4
10	0.566045168067227	3	3	"diabetes-vid"	0.4
11	0.495337861171866	3	3	"diabetes-vid"	0.4
12	0.583888552392489	3	3	"diabetes-vid"	0.4
13	0.687752525252525	3	3	"diabetes-vid"	0.4
14	0.728354978354978	3	3	"diabetes-vid"	0.4
15	0.630615234375	3	3	"diabetes-vid"	0.4
16	0.553685396070579	3	3	"diabetes-vid"	0.4
17	0.654220779220779	3	3	"diabetes-vid"	0.4
18	0.615136476426799	3	3	"diabetes-vid"	0.4
19	0.662092528284978	3	3	"diabetes-vid"	0.4
20	0.65005787037037	3	3	"diabetes-vid"	0.4
21	0.661868686868687	3	3	"diabetes-vid"	0.4
22	0.58353147290702	3	3	"diabetes-vid"	0.4
23	0.60182592136216	3	3	"diabetes-vid"	0.4
24	0.510452015745894	3	3	"diabetes-vid"	0.4
25	0.57222485768501	2	3	"diabetes-vid"	0.4
26	0.580829503947213	3	3	"diabetes-vid"	0.4
27	0.680371049015117	3	3	"diabetes-vid"	0.4
28	0.766796621182586	3	3	"diabetes-vid"	0.4
29	0.587962962962963	3	3	"diabetes-vid"	0.4
30	0.659953161592506	3	3	"diabetes-vid"	0.4
1	0.707641791044776	4	4	"diabetes-vid"	0.4
2	0.670223325062035	4	4	"diabetes-vid"	0.4
3	0.561659600242277	4	4	"diabetes-vid"	0.4
4	0.639705882352941	4	4	"diabetes-vid"	0.4
5	0.564119402985075	4	4	"diabetes-vid"	0.4
6	0.65306712962963	4	4	"diabetes-vid"	0.4
7	0.617447306791569	4	4	"diabetes-vid"	0.4
8	0.596099421680817	4	4	"diabetes-vid"	0.4
9	0.505929791271347	4	4	"diabetes-vid"	0.4
10	0.659766333938294	4	4	"diabetes-vid"	0.4
11	0.557671641791045	4	4	"diabetes-vid"	0.4
12	0.585772833723653	4	4	"diabetes-vid"	0.4
13	0.611287852008955	4	4	"diabetes-vid"	0.4
14	0.630925373134328	4	4	"diabetes-vid"	0.4
15	0.658560794044665	4	4	"diabetes-vid"	0.4
16	0.667491457523271	4	4	"diabetes-vid"	0.4
17	0.652331733727083	4	4	"diabetes-vid"	0.4
18	0.616531165311653	4	4	"diabetes-vid"	0.4
19	0.64021164021164	4	4	"diabetes-vid"	0.4
20	0.586132644272179	4	4	"diabetes-vid"	0.4
21	0.525923682616596	4	4	"diabetes-vid"	0.4
22	0.721598717361429	4	4	"diabetes-vid"	0.4
23	0.715645908389089	4	4	"diabetes-vid"	0.4
24	0.58401559454191	4	4	"diabetes-vid"	0.4
25	0.543417529973228	4	4	"diabetes-vid"	0.4
26	0.558549644977302	4	4	"diabetes-vid"	0.4
27	0.647289019963702	4	4	"diabetes-vid"	0.4
28	0.71985111662531	4	4	"diabetes-vid"	0.4
29	0.638709677419355	4	4	"diabetes-vid"	0.4
30	0.708237431859479	4	4	"diabetes-vid"	0.4
1	0.590078944267704	5	5	"diabetes-vid"	0.4
2	0.5496632996633	5	5	"diabetes-vid"	0.4
3	0.601179569399908	5	5	"diabetes-vid"	0.4
4	0.647426647426647	5	5	"diabetes-vid"	0.4
5	0.544760101010101	5	5	"diabetes-vid"	0.4
6	0.544774360787086	5	5	"diabetes-vid"	0.4
7	0.514888337468983	5	5	"diabetes-vid"	0.4
8	0.700637325637326	5	5	"diabetes-vid"	0.4
9	0.529352466793169	5	5	"diabetes-vid"	0.4
10	0.613316696914701	5	5	"diabetes-vid"	0.4
11	0.582805970149254	5	5	"diabetes-vid"	0.4
12	0.475178687459389	5	5	"diabetes-vid"	0.4
13	0.561616161616162	5	5	"diabetes-vid"	0.4
14	0.70361328125	5	5	"diabetes-vid"	0.4
15	0.638985074626866	5	5	"diabetes-vid"	0.4
16	0.556390977443609	5	5	"diabetes-vid"	0.4
17	0.526650514839491	5	5	"diabetes-vid"	0.4
18	0.539672925499697	5	5	"diabetes-vid"	0.4
19	0.712864472531598	5	5	"diabetes-vid"	0.4
20	0.545074626865672	5	5	"diabetes-vid"	0.4
21	0.645873944119558	5	5	"diabetes-vid"	0.4
22	0.640743198407432	5	5	"diabetes-vid"	0.4
23	0.54367681498829	5	5	"diabetes-vid"	0.4
24	0.535094866720987	5	5	"diabetes-vid"	0.4
25	0.634259259259259	5	5	"diabetes-vid"	0.4
26	0.626120358514725	5	5	"diabetes-vid"	0.4
27	0.559502768940733	5	5	"diabetes-vid"	0.4
28	0.450819672131148	5	5	"diabetes-vid"	0.4
29	0.620448004004505	5	5	"diabetes-vid"	0.4
30	0.490963508691148	5	5	"diabetes-vid"	0.4
1	0.623920801197191	6	6	"diabetes-vid"	0.4
2	0.57769775390625	6	6	"diabetes-vid"	0.4
3	0.487073055028463	6	6	"diabetes-vid"	0.4
4	0.616435185185185	6	6	"diabetes-vid"	0.4
5	0.493266978922717	6	6	"diabetes-vid"	0.4
6	0.530997150997151	6	6	"diabetes-vid"	0.4
7	0.631940298507463	6	6	"diabetes-vid"	0.4
8	0.603051556539929	6	6	"diabetes-vid"	0.4
9	0.648294727039926	6	6	"diabetes-vid"	0.4
10	0.549301420064132	6	6	"diabetes-vid"	0.4
11	0.736875800256082	6	6	"diabetes-vid"	0.4
12	0.397947691152547	6	6	"diabetes-vid"	0.4
13	0.540884312537856	6	6	"diabetes-vid"	0.4
14	0.579303556047742	6	6	"diabetes-vid"	0.4
15	0.53665671641791	6	6	"diabetes-vid"	0.4
16	0.630284675953967	6	6	"diabetes-vid"	0.4
17	0.625925925925926	6	6	"diabetes-vid"	0.4
18	0.599016203703704	6	6	"diabetes-vid"	0.4
19	0.627967171717172	6	6	"diabetes-vid"	0.4
20	0.610372831303064	6	6	"diabetes-vid"	0.4
21	0.507638888888889	6	6	"diabetes-vid"	0.4
22	0.55859375	6	6	"diabetes-vid"	0.4
23	0.644323671497585	6	6	"diabetes-vid"	0.4
24	0.497014925373134	6	6	"diabetes-vid"	0.4
25	0.543940298507463	6	6	"diabetes-vid"	0.4
26	0.520716417910448	6	6	"diabetes-vid"	0.4
27	0.5865478515625	6	6	"diabetes-vid"	0.4
28	0.553247403328745	6	6	"diabetes-vid"	0.4
29	0.53106689453125	6	6	"diabetes-vid"	0.4
30	0.56656571774682	6	6	"diabetes-vid"	0.4
1	0.540999215861992	7	7	"diabetes-vid"	0.4
2	0.498737373737374	7	7	"diabetes-vid"	0.4
3	0.490301724137931	7	7	"diabetes-vid"	0.4
4	0.509641560798548	7	7	"diabetes-vid"	0.4
5	0.559814453125	7	7	"diabetes-vid"	0.4
6	0.521406546489564	7	7	"diabetes-vid"	0.4
7	0.540104166666667	7	7	"diabetes-vid"	0.4
8	0.53275462962963	7	7	"diabetes-vid"	0.4
9	0.51025390625	7	7	"diabetes-vid"	0.4
10	0.539744062999877	7	7	"diabetes-vid"	0.4
11	0.575558312655087	7	7	"diabetes-vid"	0.4
12	0.521929824561403	7	7	"diabetes-vid"	0.4
13	0.486013583515598	7	7	"diabetes-vid"	0.4
14	0.542635199240987	7	7	"diabetes-vid"	0.4
15	0.592919829222011	7	7	"diabetes-vid"	0.4
16	0.642690058479532	7	7	"diabetes-vid"	0.4
17	0.659538117120302	7	7	"diabetes-vid"	0.4
18	0.5986328125	7	7	"diabetes-vid"	0.4
19	0.533910533910534	7	7	"diabetes-vid"	0.4
20	0.539231635590039	7	7	"diabetes-vid"	0.4
21	0.611811631497684	7	7	"diabetes-vid"	0.4
22	0.495701492537313	7	7	"diabetes-vid"	0.4
23	0.574833965844402	7	7	"diabetes-vid"	0.4
24	0.624297423887588	7	7	"diabetes-vid"	0.4
25	0.476102941176471	7	7	"diabetes-vid"	0.4
26	0.511583445793972	7	7	"diabetes-vid"	0.4
27	0.601439496176338	7	7	"diabetes-vid"	0.4
28	0.627895007720021	7	7	"diabetes-vid"	0.4
29	0.587251089902203	7	7	"diabetes-vid"	0.4
30	0.54865671641791	7	7	"diabetes-vid"	0.4
1	0.533791044776119	8	8	"diabetes-vid"	0.4
2	0.499462686567164	8	8	"diabetes-vid"	0.4
3	0.654648285613291	8	8	"diabetes-vid"	0.4
4	0.470338983050847	8	8	"diabetes-vid"	0.4
5	0.57192075796727	8	8	"diabetes-vid"	0.4
6	0.525918784029038	8	8	"diabetes-vid"	0.4
7	0.544376654771498	8	8	"diabetes-vid"	0.4
8	0.602469135802469	8	8	"diabetes-vid"	0.4
9	0.612626705043174	8	8	"diabetes-vid"	0.4
10	0.575505050505051	8	8	"diabetes-vid"	0.4
11	0.575249051233397	8	8	"diabetes-vid"	0.4
12	0.6207275390625	8	8	"diabetes-vid"	0.4
13	0.541651285837332	8	8	"diabetes-vid"	0.4
14	0.628647890913725	8	8	"diabetes-vid"	0.4
15	0.50717504743833	8	8	"diabetes-vid"	0.4
16	0.519390417457306	8	8	"diabetes-vid"	0.4
17	0.488395863395863	8	8	"diabetes-vid"	0.4
18	0.583796296296296	8	8	"diabetes-vid"	0.4
19	0.586136654638575	8	8	"diabetes-vid"	0.4
20	0.503414351851852	8	8	"diabetes-vid"	0.4
21	0.55869833090624	8	8	"diabetes-vid"	0.4
22	0.607744107744108	8	8	"diabetes-vid"	0.4
23	0.478632478632479	8	8	"diabetes-vid"	0.4
24	0.549251796865795	8	8	"diabetes-vid"	0.4
25	0.594992001968746	8	8	"diabetes-vid"	0.4
26	0.567572234373201	8	8	"diabetes-vid"	0.4
27	0.550089552238806	8	8	"diabetes-vid"	0.4
28	0.505702992659514	8	8	"diabetes-vid"	0.4
29	0.425791044776119	8	8	"diabetes-vid"	0.4
30	0.529520089285714	8	8	"diabetes-vid"	0.4
1	0.584776334776335	9	9	"diabetes-vid"	0.4
2	0.483015954709213	9	9	"diabetes-vid"	0.4
3	0.603418803418803	9	9	"diabetes-vid"	0.4
4	0.549179373763241	9	9	"diabetes-vid"	0.4
5	0.60784912109375	9	9	"diabetes-vid"	0.4
6	0.445526695526696	9	9	"diabetes-vid"	0.4
7	0.468486029889539	9	9	"diabetes-vid"	0.4
8	0.479449648711944	9	9	"diabetes-vid"	0.4
9	0.503247863247863	9	9	"diabetes-vid"	0.4
10	0.557401255075674	9	9	"diabetes-vid"	0.4
11	0.556985294117647	9	9	"diabetes-vid"	0.4
12	0.553970149253731	9	9	"diabetes-vid"	0.4
13	0.555419921875	9	9	"diabetes-vid"	0.4
14	0.560629921259843	9	9	"diabetes-vid"	0.4
15	0.4320068359375	9	9	"diabetes-vid"	0.4
16	0.553330928330928	9	9	"diabetes-vid"	0.4
17	0.476325270200721	9	9	"diabetes-vid"	0.4
18	0.502668406072106	9	9	"diabetes-vid"	0.4
19	0.586594012605042	9	9	"diabetes-vid"	0.4
20	0.603298611111111	9	9	"diabetes-vid"	0.4
21	0.507364204076823	9	9	"diabetes-vid"	0.4
22	0.572782084409991	9	9	"diabetes-vid"	0.4
23	0.483738425925926	9	9	"diabetes-vid"	0.4
24	0.470883190883191	9	9	"diabetes-vid"	0.4
25	0.49519906323185	9	9	"diabetes-vid"	0.4
26	0.573877695298692	9	9	"diabetes-vid"	0.4
27	0.503613777526821	9	9	"diabetes-vid"	0.4
28	0.511650050408872	9	9	"diabetes-vid"	0.4
29	0.650818899493343	9	9	"diabetes-vid"	0.4
30	0.626641414141414	9	9	"diabetes-vid"	0.4
1	0.527777777777778	10	10	"diabetes-vid"	0.4
2	0.506313131313131	10	10	"diabetes-vid"	0.4
3	0.593024625898433	10	10	"diabetes-vid"	0.4
4	0.541298456462825	10	10	"diabetes-vid"	0.4
5	0.480127968500062	10	10	"diabetes-vid"	0.4
6	0.496622913215241	10	10	"diabetes-vid"	0.4
7	0.563984250030762	10	10	"diabetes-vid"	0.4
8	0.533506944444444	10	10	"diabetes-vid"	0.4
9	0.505218216318786	10	10	"diabetes-vid"	0.4
10	0.613194444444444	10	10	"diabetes-vid"	0.4
11	0.603287841191067	10	10	"diabetes-vid"	0.4
12	0.550462962962963	10	10	"diabetes-vid"	0.4
