"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"IMPUTED"	"prop_NAs"
24	0.725628751614619	16	18	"Heart"	"No"	0.5
25	0.749561904761905	18	18	"Heart"	"No"	0.5
26	0.685419667905072	18	18	"Heart"	"No"	0.5
27	0.71778233151184	18	18	"Heart"	"No"	0.5
28	0.702622123690849	18	18	"Heart"	"No"	0.5
29	0.658280206435944	18	18	"Heart"	"No"	0.5
30	0.770438095238095	18	18	"Heart"	"No"	0.5
1	0.685146198830409	19	19	"Heart"	"No"	0.5
2	0.717992424242424	19	19	"Heart"	"No"	0.5
3	0.647472760290557	19	19	"Heart"	"No"	0.5
4	0.646867340686274	19	19	"Heart"	"No"	0.5
5	0.671713329275715	19	19	"Heart"	"No"	0.5
6	0.701052631578947	19	19	"Heart"	"No"	0.5
7	0.693823090809199	19	19	"Heart"	"No"	0.5
8	0.669329561960095	18	19	"Heart"	"No"	0.5
9	0.65357905982906	19	19	"Heart"	"No"	0.5
10	0.669385723039216	19	19	"Heart"	"No"	0.5
11	0.724721706864564	19	19	"Heart"	"No"	0.5
12	0.679384615384615	19	19	"Heart"	"No"	0.5
13	0.705909090909091	18	19	"Heart"	"No"	0.5
14	0.690104166666667	19	19	"Heart"	"No"	0.5
15	0.678784590341834	19	19	"Heart"	"No"	0.5
16	0.636842105263158	18	19	"Heart"	"No"	0.5
17	0.717071123321123	19	19	"Heart"	"No"	0.5
18	0.71861685940353	19	19	"Heart"	"No"	0.5
19	0.777199475672758	19	19	"Heart"	"No"	0.5
20	0.628561580882353	19	19	"Heart"	"No"	0.5
21	0.698567708333333	19	19	"Heart"	"No"	0.5
22	0.636925320439021	18	19	"Heart"	"No"	0.5
23	0.653563698206555	19	19	"Heart"	"No"	0.5
24	0.683047825749942	19	19	"Heart"	"No"	0.5
25	0.677488679100468	19	19	"Heart"	"No"	0.5
26	0.739048811013767	19	19	"Heart"	"No"	0.5
27	0.711351186853317	19	19	"Heart"	"No"	0.5
28	0.662335688777449	19	19	"Heart"	"No"	0.5
29	0.711595189471296	19	19	"Heart"	"No"	0.5
30	0.659204545454545	19	19	"Heart"	"No"	0.5
1	0.691578947368421	18	20	"Heart"	"No"	0.5
2	0.698133333333333	18	20	"Heart"	"No"	0.5
3	0.741865920096852	20	20	"Heart"	"No"	0.5
4	0.667517006802721	20	20	"Heart"	"No"	0.5
5	0.632592592592593	20	20	"Heart"	"No"	0.5
6	0.677894736842105	19	20	"Heart"	"No"	0.5
7	0.655645592844584	20	20	"Heart"	"No"	0.5
8	0.684940354076438	20	20	"Heart"	"No"	0.5
9	0.687728937728938	20	20	"Heart"	"No"	0.5
10	0.576943658741686	20	20	"Heart"	"No"	0.5
11	0.623482088646023	20	20	"Heart"	"No"	0.5
12	0.655396825396825	19	20	"Heart"	"No"	0.5
13	0.713522588522589	16	20	"Heart"	"No"	0.5
14	0.654220779220779	19	20	"Heart"	"No"	0.5
15	0.725332929782082	20	20	"Heart"	"No"	0.5
16	0.650802263390435	18	20	"Heart"	"No"	0.5
17	0.711734892787524	20	20	"Heart"	"No"	0.5
18	0.728647619047619	20	20	"Heart"	"No"	0.5
19	0.677610129653499	20	20	"Heart"	"No"	0.5
20	0.683894513774429	20	20	"Heart"	"No"	0.5
21	0.683384615384615	20	20	"Heart"	"No"	0.5
22	0.726423076923077	20	20	"Heart"	"No"	0.5
23	0.675774134790528	20	20	"Heart"	"No"	0.5
24	0.654034514925373	20	20	"Heart"	"No"	0.5
25	0.700697550989461	20	20	"Heart"	"No"	0.5
26	0.698685857321652	20	20	"Heart"	"No"	0.5
27	0.67301116936403	20	20	"Heart"	"No"	0.5
28	0.719390476190476	19	20	"Heart"	"No"	0.5
29	0.701801175015461	20	20	"Heart"	"No"	0.5
30	0.772768566886214	20	20	"Heart"	"No"	0.5
1	0.699805068226121	21	21	"Heart"	"No"	0.5
2	0.680503731343284	21	21	"Heart"	"No"	0.5
3	0.687179879214127	21	21	"Heart"	"No"	0.5
4	0.712797619047619	20	21	"Heart"	"No"	0.5
5	0.659538437303088	21	21	"Heart"	"No"	0.5
6	0.722549909255898	21	21	"Heart"	"No"	0.5
7	0.627796663767887	17	21	"Heart"	"No"	0.5
8	0.67548973880597	21	21	"Heart"	"No"	0.5
9	0.694826007326007	21	21	"Heart"	"No"	0.5
10	0.660948653004835	20	21	"Heart"	"No"	0.5
11	0.667399182666358	21	21	"Heart"	"No"	0.5
12	0.675355629539952	17	21	"Heart"	"No"	0.5
13	0.647215257199301	20	21	"Heart"	"No"	0.5
14	0.729778703061146	21	21	"Heart"	"No"	0.5
15	0.720234024770154	21	21	"Heart"	"No"	0.5
16	0.651360544217687	21	21	"Heart"	"No"	0.5
17	0.732243429286608	19	21	"Heart"	"No"	0.5
18	0.643652055416761	21	21	"Heart"	"No"	0.5
19	0.685048737431883	20	21	"Heart"	"No"	0.5
20	0.701910331384016	20	21	"Heart"	"No"	0.5
21	0.688627176616915	21	21	"Heart"	"No"	0.5
22	0.678256197712795	21	21	"Heart"	"No"	0.5
23	0.688298843578819	21	21	"Heart"	"No"	0.5
24	0.699671855921856	21	21	"Heart"	"No"	0.5
25	0.68338249754179	21	21	"Heart"	"No"	0.5
26	0.644729740149588	20	21	"Heart"	"No"	0.5
27	0.660175684079602	21	21	"Heart"	"No"	0.5
28	0.721919673247107	21	21	"Heart"	"No"	0.5
29	0.740846153846154	21	21	"Heart"	"No"	0.5
30	0.729951838544454	17	21	"Heart"	"No"	0.5
1	0.682417153996101	22	22	"Heart"	"No"	0.5
2	0.694058202264266	20	22	"Heart"	"No"	0.5
3	0.69633785730533	21	22	"Heart"	"No"	0.5
4	0.700587606837607	22	22	"Heart"	"No"	0.5
5	0.689264895147248	21	22	"Heart"	"No"	0.5
6	0.690984848484849	20	22	"Heart"	"No"	0.5
7	0.694499391357273	22	22	"Heart"	"No"	0.5
8	0.730285714285714	22	22	"Heart"	"No"	0.5
9	0.701028571428571	22	22	"Heart"	"No"	0.5
10	0.742680223224524	21	22	"Heart"	"No"	0.5
11	0.763439229661081	21	22	"Heart"	"No"	0.5
12	0.629787071078431	22	22	"Heart"	"No"	0.5
13	0.700818713450292	18	22	"Heart"	"No"	0.5
14	0.654227716727717	21	22	"Heart"	"No"	0.5
15	0.664838095238095	22	22	"Heart"	"No"	0.5
16	0.682524875621891	22	22	"Heart"	"No"	0.5
17	0.750343406593407	20	22	"Heart"	"No"	0.5
18	0.589485714285714	19	22	"Heart"	"No"	0.5
19	0.714780952380952	21	22	"Heart"	"No"	0.5
20	0.744012092085885	22	22	"Heart"	"No"	0.5
21	0.701538461538462	22	22	"Heart"	"No"	0.5
22	0.714877288959806	22	22	"Heart"	"No"	0.5
23	0.672930614729154	22	22	"Heart"	"No"	0.5
24	0.645317586494057	19	22	"Heart"	"No"	0.5
25	0.6637366026679	19	22	"Heart"	"No"	0.5
26	0.711604617383992	20	22	"Heart"	"No"	0.5
27	0.686687941645772	22	22	"Heart"	"No"	0.5
28	0.717975285900683	21	22	"Heart"	"No"	0.5
29	0.649828571428571	22	22	"Heart"	"No"	0.5
30	0.743566176470588	21	22	"Heart"	"No"	0.5
1	0.638227063005824	23	23	"Heart"	"No"	0.5
2	0.707714904143476	22	23	"Heart"	"No"	0.5
3	0.759307392401193	23	23	"Heart"	"No"	0.5
4	0.727335164835165	23	23	"Heart"	"No"	0.5
5	0.69372243226213	19	23	"Heart"	"No"	0.5
6	0.720620667926906	23	23	"Heart"	"No"	0.5
7	0.684717348927875	21	23	"Heart"	"No"	0.5
8	0.721066666666667	23	23	"Heart"	"No"	0.5
9	0.666933760683761	19	23	"Heart"	"No"	0.5
10	0.667059100541559	23	23	"Heart"	"No"	0.5
11	0.703545935988948	23	23	"Heart"	"No"	0.5
12	0.716682127396413	23	23	"Heart"	"No"	0.5
13	0.706078747409625	23	23	"Heart"	"No"	0.5
14	0.697663659495721	23	23	"Heart"	"No"	0.5
15	0.70293583535109	23	23	"Heart"	"No"	0.5
16	0.69633785730533	18	23	"Heart"	"No"	0.5
17	0.744660343896985	19	23	"Heart"	"No"	0.5
18	0.666537477714906	23	23	"Heart"	"No"	0.5
19	0.663289584772431	23	23	"Heart"	"No"	0.5
20	0.719986305538649	21	23	"Heart"	"No"	0.5
21	0.748380952380952	23	23	"Heart"	"No"	0.5
22	0.71149523292768	20	23	"Heart"	"No"	0.5
23	0.675053126897389	22	23	"Heart"	"No"	0.5
24	0.770029105392157	23	23	"Heart"	"No"	0.5
25	0.679189857761286	23	23	"Heart"	"No"	0.5
26	0.687389669199478	18	23	"Heart"	"No"	0.5
27	0.690346153846154	23	23	"Heart"	"No"	0.5
28	0.620932415519399	20	23	"Heart"	"No"	0.5
29	0.600777019072286	23	23	"Heart"	"No"	0.5
30	0.738601134215501	23	23	"Heart"	"No"	0.5
1	0.691789215686274	23	24	"Heart"	"No"	0.5
2	0.682954545454545	24	24	"Heart"	"No"	0.5
3	0.663461538461538	21	24	"Heart"	"No"	0.5
4	0.666843220338983	18	24	"Heart"	"No"	0.5
5	0.776605400499206	23	24	"Heart"	"No"	0.5
6	0.665636446886447	18	24	"Heart"	"No"	0.5
7	0.762446384803922	24	24	"Heart"	"No"	0.5
8	0.692495238095238	24	24	"Heart"	"No"	0.5
9	0.683905380333952	19	24	"Heart"	"No"	0.5
10	0.694469975490196	24	24	"Heart"	"No"	0.5
11	0.688583541524718	23	24	"Heart"	"No"	0.5
12	0.6526989174048	21	24	"Heart"	"No"	0.5
13	0.677565707133917	23	24	"Heart"	"No"	0.5
14	0.664555990482769	18	24	"Heart"	"No"	0.5
15	0.659943892637804	23	24	"Heart"	"No"	0.5
16	0.623675847457627	24	24	"Heart"	"No"	0.5
17	0.730456891317547	23	24	"Heart"	"No"	0.5
18	0.657028571428571	24	24	"Heart"	"No"	0.5
19	0.735538766788767	24	24	"Heart"	"No"	0.5
20	0.727155727155727	24	24	"Heart"	"No"	0.5
21	0.750427549751244	24	24	"Heart"	"No"	0.5
22	0.680995130858186	24	24	"Heart"	"No"	0.5
23	0.693240834043873	24	24	"Heart"	"No"	0.5
24	0.747558482852601	22	24	"Heart"	"No"	0.5
25	0.629166666666667	23	24	"Heart"	"No"	0.5
26	0.675174984783932	24	24	"Heart"	"No"	0.5
27	0.659734848484849	24	24	"Heart"	"No"	0.5
28	0.704185305936766	23	24	"Heart"	"No"	0.5
29	0.746807692307692	24	24	"Heart"	"No"	0.5
30	0.688576923076923	23	24	"Heart"	"No"	0.5
1	0.73653962492438	18	25	"Heart"	"No"	0.5
2	0.644990253411306	25	25	"Heart"	"No"	0.5
3	0.637057387057387	24	25	"Heart"	"No"	0.5
4	0.705279839208411	23	25	"Heart"	"No"	0.5
5	0.693874378109453	20	25	"Heart"	"No"	0.5
6	0.699149969641773	20	25	"Heart"	"No"	0.5
7	0.75047779221772	25	25	"Heart"	"No"	0.5
8	0.71847619047619	21	25	"Heart"	"No"	0.5
9	0.670879715522573	24	25	"Heart"	"No"	0.5
10	0.64767058101159	23	25	"Heart"	"No"	0.5
11	0.750984647536372	25	25	"Heart"	"No"	0.5
12	0.661252282410225	19	25	"Heart"	"No"	0.5
13	0.705575980392157	23	25	"Heart"	"No"	0.5
14	0.691133271490414	19	25	"Heart"	"No"	0.5
15	0.615642118076689	19	25	"Heart"	"No"	0.5
16	0.701803104077906	25	25	"Heart"	"No"	0.5
17	0.711818181818182	22	25	"Heart"	"No"	0.5
18	0.646472152690864	24	25	"Heart"	"No"	0.5
19	0.596268315018315	21	25	"Heart"	"No"	0.5
20	0.667506394853112	22	25	"Heart"	"No"	0.5
21	0.663412127440904	18	25	"Heart"	"No"	0.5
22	0.618144914215686	19	25	"Heart"	"No"	0.5
23	0.648280584297018	20	25	"Heart"	"No"	0.5
24	0.728007111935683	25	25	"Heart"	"No"	0.5
25	0.755469755469755	23	25	"Heart"	"No"	0.5
26	0.678060413354531	25	25	"Heart"	"No"	0.5
27	0.68632860040568	25	25	"Heart"	"No"	0.5
28	0.677682436611008	21	25	"Heart"	"No"	0.5
29	0.634142651841767	24	25	"Heart"	"No"	0.5
30	0.709552983889267	25	25	"Heart"	"No"	0.5
1	0.685992578849722	20	26	"Heart"	"No"	0.5
2	0.67875	25	26	"Heart"	"No"	0.5
3	0.726422387136673	24	26	"Heart"	"No"	0.5
4	0.657384615384615	24	26	"Heart"	"No"	0.5
5	0.688687193627451	16	26	"Heart"	"No"	0.5
6	0.73468137254902	20	26	"Heart"	"No"	0.5
7	0.754650341417471	18	26	"Heart"	"No"	0.5
8	0.702758149076818	26	26	"Heart"	"No"	0.5
9	0.669824561403509	24	26	"Heart"	"No"	0.5
10	0.730926275992439	23	26	"Heart"	"No"	0.5
11	0.638846153846154	23	26	"Heart"	"No"	0.5
12	0.749278992106861	20	26	"Heart"	"No"	0.5
13	0.673255360623782	26	26	"Heart"	"No"	0.5
14	0.773388610763454	25	26	"Heart"	"No"	0.5
15	0.693452380952381	20	26	"Heart"	"No"	0.5
16	0.69635428484986	22	26	"Heart"	"No"	0.5
17	0.731809129901961	26	26	"Heart"	"No"	0.5
18	0.673878205128205	25	26	"Heart"	"No"	0.5
19	0.696477480219111	19	26	"Heart"	"No"	0.5
20	0.672738095238095	23	26	"Heart"	"No"	0.5
21	0.646692307692308	26	26	"Heart"	"No"	0.5
22	0.715552471277662	26	26	"Heart"	"No"	0.5
23	0.744675062189055	23	26	"Heart"	"No"	0.5
24	0.734626730201951	20	26	"Heart"	"No"	0.5
25	0.704327485380117	26	26	"Heart"	"No"	0.5
26	0.671885793230486	26	26	"Heart"	"No"	0.5
27	0.753265720081136	23	26	"Heart"	"No"	0.5
28	0.705733364034078	21	26	"Heart"	"No"	0.5
29	0.653138401559454	25	26	"Heart"	"No"	0.5
30	0.674642611421145	21	26	"Heart"	"No"	0.5
1	0.692007575757576	27	27	"Heart"	"No"	0.5
2	0.702342300556586	25	27	"Heart"	"No"	0.5
3	0.70506162312999	21	27	"Heart"	"No"	0.5
4	0.729807692307692	26	27	"Heart"	"No"	0.5
5	0.689102564102564	27	27	"Heart"	"No"	0.5
6	0.777425273297149	26	27	"Heart"	"No"	0.5
7	0.66921768707483	22	27	"Heart"	"No"	0.5
8	0.72578513681592	26	27	"Heart"	"No"	0.5
9	0.675525058761089	23	27	"Heart"	"No"	0.5
10	0.685653846153846	27	27	"Heart"	"No"	0.5
11	0.667126225490196	22	27	"Heart"	"No"	0.5
12	0.645429678595851	26	27	"Heart"	"No"	0.5
13	0.73915879960089	26	27	"Heart"	"No"	0.5
14	0.644614079728584	21	27	"Heart"	"No"	0.5
15	0.646416615946439	22	27	"Heart"	"No"	0.5
16	0.664723809523809	24	27	"Heart"	"No"	0.5
17	0.669795482295482	26	27	"Heart"	"No"	0.5
18	0.714209401709402	20	27	"Heart"	"No"	0.5
19	0.652845036319613	20	27	"Heart"	"No"	0.5
20	0.712188070602556	27	27	"Heart"	"No"	0.5
21	0.653088907836602	23	27	"Heart"	"No"	0.5
22	0.67515873015873	27	27	"Heart"	"No"	0.5
23	0.590468559218559	22	27	"Heart"	"No"	0.5
24	0.646865079365079	21	27	"Heart"	"No"	0.5
25	0.726571494358738	18	27	"Heart"	"No"	0.5
26	0.67510650269271	18	27	"Heart"	"No"	0.5
27	0.675865800865801	26	27	"Heart"	"No"	0.5
28	0.645446815089672	17	27	"Heart"	"No"	0.5
29	0.633424511815212	27	27	"Heart"	"No"	0.5
30	0.685387984981227	21	27	"Heart"	"No"	0.5
1	0.678730807049391	18	28	"Heart"	"No"	0.5
2	0.64490482379023	22	28	"Heart"	"No"	0.5
3	0.703105444305382	18	28	"Heart"	"No"	0.5
4	0.642316999395039	25	28	"Heart"	"No"	0.5
5	0.650370538415003	20	28	"Heart"	"No"	0.5
6	0.677891598501644	24	28	"Heart"	"No"	0.5
7	0.673572954822955	23	28	"Heart"	"No"	0.5
8	0.629729319887785	26	28	"Heart"	"No"	0.5
9	0.654734848484849	18	28	"Heart"	"No"	0.5
10	0.699314285714286	28	28	"Heart"	"No"	0.5
11	0.701520163831128	25	28	"Heart"	"No"	0.5
12	0.722537663714134	20	28	"Heart"	"No"	0.5
13	0.681172768439635	22	28	"Heart"	"No"	0.5
14	0.638652237316755	17	28	"Heart"	"No"	0.5
15	0.688957151858853	26	28	"Heart"	"No"	0.5
16	0.72887619047619	20	28	"Heart"	"No"	0.5
17	0.714943587381994	26	28	"Heart"	"No"	0.5
18	0.702740041446005	24	28	"Heart"	"No"	0.5
19	0.661357445520581	27	28	"Heart"	"No"	0.5
20	0.707270795385549	28	28	"Heart"	"No"	0.5
21	0.734508547008547	20	28	"Heart"	"No"	0.5
22	0.660747809762203	23	28	"Heart"	"No"	0.5
23	0.662846153846154	20	28	"Heart"	"No"	0.5
24	0.691271103035809	25	28	"Heart"	"No"	0.5
25	0.583479856280101	28	28	"Heart"	"No"	0.5
26	0.654242424242424	26	28	"Heart"	"No"	0.5
27	0.705221615057681	27	28	"Heart"	"No"	0.5
28	0.683861716146035	20	28	"Heart"	"No"	0.5
29	0.668058132343847	15	28	"Heart"	"No"	0.5
30	0.617457599478147	22	28	"Heart"	"No"	0.5
1	0.651449605343048	17	29	"Heart"	"No"	0.5
2	0.66260162601626	24	29	"Heart"	"No"	0.5
3	0.689576923076923	26	29	"Heart"	"No"	0.5
4	0.724249512670565	27	29	"Heart"	"No"	0.5
5	0.606602841729352	21	29	"Heart"	"No"	0.5
6	0.701364522417154	29	29	"Heart"	"No"	0.5
7	0.725301387519903	24	29	"Heart"	"No"	0.5
8	0.735954204261127	25	29	"Heart"	"No"	0.5
9	0.692255280490575	19	29	"Heart"	"No"	0.5
10	0.652931733047932	29	29	"Heart"	"No"	0.5
11	0.710419692684046	25	29	"Heart"	"No"	0.5
12	0.705714285714286	23	29	"Heart"	"No"	0.5
13	0.654307774634967	26	29	"Heart"	"No"	0.5
14	0.647020526960784	18	29	"Heart"	"No"	0.5
15	0.697059493959426	24	29	"Heart"	"No"	0.5
16	0.696429936549193	16	29	"Heart"	"No"	0.5
17	0.730164237797826	26	29	"Heart"	"No"	0.5
18	0.635587431693989	19	29	"Heart"	"No"	0.5
19	0.686667675544794	28	29	"Heart"	"No"	0.5
20	0.673669467787115	26	29	"Heart"	"No"	0.5
21	0.738664215686274	24	29	"Heart"	"No"	0.5
22	0.687537947783849	24	29	"Heart"	"No"	0.5
23	0.651085714285714	25	29	"Heart"	"No"	0.5
24	0.720872132636838	27	29	"Heart"	"No"	0.5
25	0.675533965610301	26	29	"Heart"	"No"	0.5
26	0.655050623969861	16	29	"Heart"	"No"	0.5
27	0.652609523809524	22	29	"Heart"	"No"	0.5
28	0.687266791044776	29	29	"Heart"	"No"	0.5
29	0.66798089316855	28	29	"Heart"	"No"	0.5
30	0.658156675024694	24	29	"Heart"	"No"	0.5
1	0.656305165400261	27	30	"Heart"	"No"	0.5
2	0.682614299795284	28	30	"Heart"	"No"	0.5
3	0.690833333333333	24	30	"Heart"	"No"	0.5
4	0.658423076923077	24	30	"Heart"	"No"	0.5
5	0.67510650269271	25	30	"Heart"	"No"	0.5
6	0.656212121212121	23	30	"Heart"	"No"	0.5
7	0.713070115724983	18	30	"Heart"	"No"	0.5
8	0.728346153846154	24	30	"Heart"	"No"	0.5
9	0.795458003651856	18	30	"Heart"	"No"	0.5
10	0.723569651741294	22	30	"Heart"	"No"	0.5
11	0.694949727530893	30	30	"Heart"	"No"	0.5
12	0.63738791423002	24	30	"Heart"	"No"	0.5
13	0.71552394278607	21	30	"Heart"	"No"	0.5
14	0.731885723039216	25	30	"Heart"	"No"	0.5
15	0.696505559337418	19	30	"Heart"	"No"	0.5
16	0.589961331412541	22	30	"Heart"	"No"	0.5
17	0.747367216117216	18	30	"Heart"	"No"	0.5
18	0.715112321307012	22	30	"Heart"	"No"	0.5
19	0.709668803418803	22	30	"Heart"	"No"	0.5
20	0.706003898635478	28	30	"Heart"	"No"	0.5
21	0.710148340004709	19	30	"Heart"	"No"	0.5
22	0.718334473064357	30	30	"Heart"	"No"	0.5
23	0.728260035305856	29	30	"Heart"	"No"	0.5
24	0.66569834110542	30	30	"Heart"	"No"	0.5
25	0.753904761904762	24	30	"Heart"	"No"	0.5
26	0.687380952380952	29	30	"Heart"	"No"	0.5
27	0.70217276099629	25	30	"Heart"	"No"	0.5
28	0.682883098254841	27	30	"Heart"	"No"	0.5
29	0.624144900497512	29	30	"Heart"	"No"	0.5
30	0.655913156486507	22	30	"Heart"	"No"	0.5
1	0.592361533779671	1	1	"Heart"	"No"	0.7
2	0.613521084109319	1	1	"Heart"	"No"	0.7
3	0.604040556900726	1	1	"Heart"	"No"	0.7
4	0.600409836065574	1	1	"Heart"	"No"	0.7
5	0.602282204867693	1	1	"Heart"	"No"	0.7
6	0.611500974658869	1	1	"Heart"	"No"	0.7
7	0.558230343468042	1	1	"Heart"	"No"	0.7
8	0.610197997095023	1	1	"Heart"	"No"	0.7
9	0.621348143639683	1	1	"Heart"	"No"	0.7
10	0.573606004901961	1	1	"Heart"	"No"	0.7
11	0.591965446066814	1	1	"Heart"	"No"	0.7
12	0.60732428538934	1	1	"Heart"	"No"	0.7
13	0.5	0	1	"Heart"	"No"	0.7
14	0.606414436272651	1	1	"Heart"	"No"	0.7
15	0.557307692307692	1	1	"Heart"	"No"	0.7
16	0.601110772976263	1	1	"Heart"	"No"	0.7
17	0.613333333333333	1	1	"Heart"	"No"	0.7
18	0.577152014652015	1	1	"Heart"	"No"	0.7
19	0.576570273631841	1	1	"Heart"	"No"	0.7
20	0.581959706959707	1	1	"Heart"	"No"	0.7
21	0.611645299145299	1	1	"Heart"	"No"	0.7
22	0.584562438544739	1	1	"Heart"	"No"	0.7
23	0.612562578222778	1	1	"Heart"	"No"	0.7
24	0.599511599511599	1	1	"Heart"	"No"	0.7
25	0.5	0	1	"Heart"	"No"	0.7
26	0.588304093567251	1	1	"Heart"	"No"	0.7
27	0.608287545787546	1	1	"Heart"	"No"	0.7
28	0.587759288807841	1	1	"Heart"	"No"	0.7
29	0.573051948051948	1	1	"Heart"	"No"	0.7
30	0.599111519607843	1	1	"Heart"	"No"	0.7
1	0.639882987614923	2	2	"Heart"	"No"	0.7
2	0.580509768009768	2	2	"Heart"	"No"	0.7
3	0.581380208333333	2	2	"Heart"	"No"	0.7
4	0.598130841121495	2	2	"Heart"	"No"	0.7
5	0.572	1	2	"Heart"	"No"	0.7
6	0.593100007675186	2	2	"Heart"	"No"	0.7
7	0.601202868378441	2	2	"Heart"	"No"	0.7
8	0.628255208333333	2	2	"Heart"	"No"	0.7
9	0.610568551745022	2	2	"Heart"	"No"	0.7
10	0.645757713248639	2	2	"Heart"	"No"	0.7
11	0.63546525417029	2	2	"Heart"	"No"	0.7
12	0.604153629536921	2	2	"Heart"	"No"	0.7
13	0.614518147684606	2	2	"Heart"	"No"	0.7
14	0.602171428571429	2	2	"Heart"	"No"	0.7
15	0.594673657016944	2	2	"Heart"	"No"	0.7
16	0.609860012172855	2	2	"Heart"	"No"	0.7
17	0.581967213114754	2	2	"Heart"	"No"	0.7
18	0.678256238587949	2	2	"Heart"	"No"	0.7
19	0.62515216068168	2	2	"Heart"	"No"	0.7
20	0.670250612696656	2	2	"Heart"	"No"	0.7
21	0.673537234042553	2	2	"Heart"	"No"	0.7
22	0.642153846153846	2	2	"Heart"	"No"	0.7
23	0.637523809523809	2	2	"Heart"	"No"	0.7
24	0.654975654290931	2	2	"Heart"	"No"	0.7
25	0.620592918341042	2	2	"Heart"	"No"	0.7
26	0.650957680369445	2	2	"Heart"	"No"	0.7
27	0.620077838827839	2	2	"Heart"	"No"	0.7
28	0.577884615384615	2	2	"Heart"	"No"	0.7
29	0.600562267304916	2	2	"Heart"	"No"	0.7
30	0.581778606965174	2	2	"Heart"	"No"	0.7
1	0.620858291000076	3	3	"Heart"	"No"	0.7
2	0.605903834449178	3	3	"Heart"	"No"	0.7
3	0.696614583333333	3	3	"Heart"	"No"	0.7
4	0.662769230769231	3	3	"Heart"	"No"	0.7
5	0.643703703703704	3	3	"Heart"	"No"	0.7
6	0.640804597701149	3	3	"Heart"	"No"	0.7
7	0.624423266016186	3	3	"Heart"	"No"	0.7
8	0.690692307692308	3	3	"Heart"	"No"	0.7
9	0.681081508419638	3	3	"Heart"	"No"	0.7
10	0.685866666666667	3	3	"Heart"	"No"	0.7
11	0.708644278606965	3	3	"Heart"	"No"	0.7
12	0.633204779189353	3	3	"Heart"	"No"	0.7
13	0.717261904761905	3	3	"Heart"	"No"	0.7
14	0.655563266250289	3	3	"Heart"	"No"	0.7
15	0.720972479901051	3	3	"Heart"	"No"	0.7
16	0.602438095238095	3	3	"Heart"	"No"	0.7
17	0.692631740196078	3	3	"Heart"	"No"	0.7
18	0.689656476997579	3	3	"Heart"	"No"	0.7
19	0.635192307692308	3	3	"Heart"	"No"	0.7
20	0.684678416821274	3	3	"Heart"	"No"	0.7
21	0.655486159302953	3	3	"Heart"	"No"	0.7
22	0.6708241716582	3	3	"Heart"	"No"	0.7
23	0.683073870573871	3	3	"Heart"	"No"	0.7
24	0.621268656716418	3	3	"Heart"	"No"	0.7
25	0.630411706725301	3	3	"Heart"	"No"	0.7
26	0.722887405019572	3	3	"Heart"	"No"	0.7
27	0.648775106512477	3	3	"Heart"	"No"	0.7
28	0.684781786551698	3	3	"Heart"	"No"	0.7
29	0.642100484261501	3	3	"Heart"	"No"	0.7
30	0.727729377599874	3	3	"Heart"	"No"	0.7
1	0.639730769230769	4	4	"Heart"	"No"	0.7
2	0.693615544760583	4	4	"Heart"	"No"	0.7
3	0.68375	4	4	"Heart"	"No"	0.7
4	0.687005909893315	4	4	"Heart"	"No"	0.7
5	0.674697855750487	4	4	"Heart"	"No"	0.7
6	0.68291355721393	4	4	"Heart"	"No"	0.7
7	0.730742857142857	4	4	"Heart"	"No"	0.7
8	0.75859649122807	4	4	"Heart"	"No"	0.7
9	0.656552663438257	4	4	"Heart"	"No"	0.7
10	0.663126889388419	4	4	"Heart"	"No"	0.7
11	0.669367785337512	4	4	"Heart"	"No"	0.7
12	0.738342558192433	4	4	"Heart"	"No"	0.7
13	0.607878787878788	4	4	"Heart"	"No"	0.7
14	0.700283981886561	4	4	"Heart"	"No"	0.7
15	0.692225365033254	4	4	"Heart"	"No"	0.7
16	0.67259382566586	4	4	"Heart"	"No"	0.7
17	0.671540409854939	4	4	"Heart"	"No"	0.7
18	0.744957224707637	4	4	"Heart"	"No"	0.7
19	0.685567010309278	4	4	"Heart"	"No"	0.7
20	0.690360235003092	4	4	"Heart"	"No"	0.7
21	0.660652324774462	4	4	"Heart"	"No"	0.7
22	0.567667958656331	4	4	"Heart"	"No"	0.7
23	0.68277088377724	4	4	"Heart"	"No"	0.7
24	0.685432496738046	4	4	"Heart"	"No"	0.7
25	0.762261109831913	4	4	"Heart"	"No"	0.7
26	0.628250815073167	4	4	"Heart"	"No"	0.7
27	0.695843780867715	4	4	"Heart"	"No"	0.7
28	0.706508135168961	4	4	"Heart"	"No"	0.7
29	0.684810606060606	4	4	"Heart"	"No"	0.7
30	0.720623225113209	4	4	"Heart"	"No"	0.7
1	0.667585784313726	5	5	"Heart"	"No"	0.7
2	0.714934371184371	5	5	"Heart"	"No"	0.7
3	0.637152777777778	5	5	"Heart"	"No"	0.7
4	0.746443704600484	5	5	"Heart"	"No"	0.7
5	0.663779348073855	5	5	"Heart"	"No"	0.7
6	0.662976723026765	5	5	"Heart"	"No"	0.7
7	0.65984987745098	5	5	"Heart"	"No"	0.7
8	0.728121811474767	5	5	"Heart"	"No"	0.7
9	0.714632665452338	5	5	"Heart"	"No"	0.7
10	0.7284887359199	5	5	"Heart"	"No"	0.7
11	0.602192307692308	5	5	"Heart"	"No"	0.7
